"","year","team_id","team","conference","division","expected_wins","total_games","total_wins","total_losses","total_ties","conference_games","conference_wins","conference_losses","conference_ties","home_games","home_wins","home_losses","home_ties","away_games","away_wins","away_losses","away_ties"
"250",1995,152,"NC State","ACC","",0,11,3,8,0,8,2,6,0,6,1,5,0,5,2,3,0
"251",1995,153,"North Carolina","ACC","",0,12,7,5,0,8,4,4,0,6,4,2,0,5,2,3,0
"252",1995,154,"Wake Forest","ACC","",0,11,1,10,0,8,0,8,0,5,0,5,0,6,1,5,0
"253",1995,158,"Nebraska","Big 8","",0,12,12,0,0,7,7,0,0,7,7,0,0,4,4,0,0
"254",1995,164,"Rutgers","Big East","",0,11,4,7,0,7,2,5,0,6,2,4,0,5,2,3,0
"255",1995,166,"New Mexico State","Big West","",0,11,4,7,0,7,3,4,0,5,2,3,0,6,2,4,0
"256",1995,167,"New Mexico","Western Athletic","",0,11,4,7,0,8,2,6,0,7,3,4,0,4,1,3,0
"257",1995,183,"Syracuse","Big East","",0,12,9,3,0,7,5,2,0,6,5,1,0,5,3,2,0
"258",1995,189,"Bowling Green","Mid-American","",0,11,5,6,0,8,3,5,0,5,2,3,0,6,3,3,0
"259",1995,193,"Miami (OH)","Mid-American","",0,11,8,2,1,8,6,1,1,4,3,1,0,7,5,1,1
"260",1995,194,"Ohio State","Big Ten","",0,13,11,2,0,8,7,1,0,7,7,0,0,5,4,1,0
"261",1995,195,"Ohio","Mid-American","",0,11,2,8,1,8,1,6,1,4,1,3,0,7,1,5,1
"262",1995,197,"Oklahoma State","Big 8","",0,12,4,8,0,7,2,5,0,5,1,4,0,7,3,4,0
"263",1995,201,"Oklahoma","Big 8","",0,11,5,5,1,7,2,5,0,6,3,3,0,5,2,2,1
"264",1995,202,"Tulsa","FBS Independents","",0,11,4,7,0,3,0,3,0,5,3,2,0,6,1,5,0
"265",1995,204,"Oregon State","Pac-10","",0,11,1,10,0,8,0,8,0,5,1,4,0,6,0,6,0
"266",1995,213,"Penn State","Big Ten","",0,12,9,3,0,8,5,3,0,6,4,2,0,5,4,1,0
"267",1995,218,"Temple","Big East","",0,11,1,10,0,7,1,6,0,4,1,3,0,7,0,7,0
"268",1995,221,"Pittsburgh","Big East","",0,11,2,9,0,7,0,7,0,6,2,4,0,5,0,5,0
"269",1995,228,"Clemson","ACC","",0,12,8,4,0,8,6,2,0,6,3,3,0,5,5,0,0
"270",1995,235,"Memphis","FBS Independents","",0,11,3,8,0,6,2,4,0,5,2,3,0,6,1,5,0
"271",1995,238,"Vanderbilt","SEC","East",0,11,2,9,0,8,1,7,0,6,2,4,0,5,0,5,0
"272",1995,239,"Baylor","Southwest","",0,11,7,4,0,7,5,2,0,5,3,2,0,6,4,2,0
"273",1995,242,"Rice","Southwest","",0,11,2,8,1,7,1,6,0,6,1,4,1,5,1,4,0
"274",1995,245,"Texas A&M","Southwest","",0,12,9,3,0,7,5,2,0,6,5,1,0,5,3,2,0
"275",1995,248,"Houston","Southwest","",0,11,2,9,0,7,2,5,0,5,1,4,0,6,1,5,0
"276",1995,249,"North Texas","FBS Independents","",0,11,2,9,0,1,0,1,0,4,2,2,0,7,0,7,0
"277",1995,251,"Texas","Southwest","",0,13,10,2,1,7,7,0,0,7,6,0,1,5,4,1,0
"278",1995,252,"BYU","Western Athletic","",0,11,7,4,0,8,6,2,0,6,4,2,0,5,3,2,0
"279",1995,254,"Utah","Western Athletic","",0,11,7,4,0,8,6,2,0,7,3,4,0,4,4,0,0
"280",1995,258,"Virginia","ACC","",0,13,9,4,0,8,7,1,0,6,5,1,0,6,3,3,0
"281",1995,259,"Virginia Tech","Big East","",0,12,10,2,0,7,6,1,0,6,4,2,0,5,5,0,0
"282",1995,264,"Washington","Pac-10","",0,12,7,4,1,8,6,1,1,5,3,2,0,6,4,1,1
"283",1995,265,"Washington State","Pac-10","",0,11,3,8,0,8,2,6,0,5,3,2,0,6,0,6,0
"284",1995,275,"Wisconsin","Big Ten","",0,11,4,5,2,8,3,4,1,6,2,3,1,5,2,2,1
"285",1995,277,"West Virginia","Big East","",0,11,5,6,0,7,4,3,0,6,4,2,0,5,1,4,0
"286",1995,278,"Fresno State","Western Athletic","",0,12,5,7,0,8,2,6,0,6,4,2,0,6,1,5,0
"287",1995,309,"Louisiana","Big West","",0,11,6,5,0,6,4,2,0,5,4,1,0,6,2,4,0
"288",1995,328,"Utah State","Big West","",0,11,4,7,0,7,4,3,0,6,2,4,0,5,2,3,0
"289",1995,333,"Alabama","SEC","West",0,11,8,3,0,8,5,3,0,7,5,2,0,4,3,1,0
"290",1995,344,"Mississippi State","SEC","West",0,11,3,8,0,8,1,7,0,6,2,4,0,5,1,4,0
"291",1995,349,"Army","FBS Independents","",0,11,5,5,1,3,1,2,0,7,4,3,0,4,1,2,1
"292",1995,356,"Illinois","Big Ten","",0,11,5,5,1,8,3,4,1,7,3,3,1,4,2,2,0
"293",1995,2005,"Air Force","Western Athletic","",0,13,8,5,0,8,6,2,0,6,4,2,0,6,4,2,0
"294",1995,2006,"Akron","Mid-American","",0,11,2,9,0,8,2,6,0,5,2,3,0,6,0,6,0
"295",1995,2032,"Arkansas State","Big West","",0,11,6,5,0,6,3,3,0,6,5,1,0,5,1,4,0
"296",1995,2050,"Ball State","Mid-American","",0,11,7,4,0,8,6,2,0,5,4,1,0,6,3,3,0
"297",1995,2117,"Central Michigan","Mid-American","",0,11,4,7,0,8,2,6,0,5,3,2,0,6,1,5,0
"298",1995,2132,"Cincinnati","FBS Independents","",0,11,6,5,0,4,4,0,0,5,3,2,0,6,3,3,0
"299",1995,2199,"Eastern Michigan","Mid-American","",0,11,6,5,0,8,5,3,0,4,3,1,0,7,3,4,0
"300",1995,2294,"Iowa","Big Ten","",0,12,8,4,0,8,4,4,0,6,4,2,0,5,3,2,0
"301",1995,2305,"Kansas","Big 8","",0,12,10,2,0,7,5,2,0,6,5,1,0,5,4,1,0
"302",1995,2306,"Kansas State","Big 8","",0,12,10,2,0,7,5,2,0,7,6,1,0,4,3,1,0
"303",1995,2309,"Kent State","Mid-American","",0,11,1,9,1,8,0,7,1,7,1,5,1,4,0,4,0
"304",1995,2348,"Louisiana Tech","Big West","",0,11,5,6,0,6,2,4,0,4,3,1,0,7,2,5,0
"305",1995,2390,"Miami","Big East","",0,11,8,3,0,7,6,1,0,6,6,0,0,5,2,3,0
"306",1995,2426,"Navy","FBS Independents","",0,11,5,6,0,3,1,2,0,6,3,3,0,5,2,3,0
"307",1995,2433,"UL Monroe","FBS Independents","",0,11,2,9,0,1,0,1,0,4,1,3,0,7,1,6,0
"308",1995,2439,"UNLV","Big West","",0,11,2,9,0,6,1,5,0,5,2,3,0,6,0,6,0
"309",1995,2440,"Nevada","Big West","",0,12,9,3,0,7,7,0,0,6,5,1,0,5,4,1,0
"310",1995,2459,"Northern Illinois","Big West","",0,11,3,8,0,6,3,3,0,5,2,3,0,6,1,5,0
"311",1995,2483,"Oregon","Pac-10","",0,12,9,3,0,8,6,2,0,6,4,2,0,5,5,0,0
"312",1995,2509,"Purdue","Big Ten","",0,11,4,6,1,8,2,5,1,5,2,3,0,6,2,3,1
"313",1995,2567,"SMU","Southwest","",0,11,1,10,0,7,0,7,0,6,1,5,0,5,0,5,0
"314",1995,2572,"Southern Miss","FBS Independents","",0,11,6,5,0,5,3,2,0,4,3,1,0,7,3,4,0
"315",1995,2579,"South Carolina","SEC","East",0,11,4,6,1,8,2,5,1,6,3,3,0,5,1,3,1
"316",1995,2628,"TCU","Southwest","",0,11,6,5,0,7,3,4,0,5,4,1,0,6,2,4,0
"317",1995,2633,"Tennessee","SEC","East",0,12,11,1,0,8,7,1,0,7,7,0,0,4,3,1,0
"318",1995,2638,"UTEP","Western Athletic","",0,12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
"319",1995,2641,"Texas Tech","Southwest","",0,12,9,3,0,7,5,2,0,5,5,0,0,6,3,3,0
"320",1995,2649,"Toledo","Mid-American","",0,12,11,0,1,8,7,0,1,6,5,0,1,5,5,0,0
"321",1995,2655,"Tulane","FBS Independents","",0,11,2,9,0,4,0,4,0,5,1,4,0,6,1,5,0
"322",1995,2711,"Western Michigan","Mid-American","",0,11,7,4,0,8,6,2,0,5,4,1,0,6,3,3,0
"323",1995,2751,"Wyoming","Western Athletic","",0,11,6,5,0,8,4,4,0,6,4,2,0,5,2,3,0
"324",1995,1000044,"Pacific","Big West","",0,11,3,8,0,6,2,4,0,4,2,2,0,7,1,6,0
"325",1996,2,"Auburn","SEC","West",0,12,8,4,0,8,4,4,0,7,5,2,0,4,2,2,0
"326",1996,5,"UAB","FBS Independents","",0,11,5,6,0,4,2,2,0,7,5,2,0,4,0,4,0
"327",1996,8,"Arkansas","SEC","West",0,11,4,7,0,8,2,6,0,7,3,4,0,4,1,3,0
"328",1996,9,"Arizona State","Pac-10","",0,12,11,1,0,8,8,0,0,7,7,0,0,4,4,0,0
"329",1996,12,"Arizona","Pac-10","",0,11,5,6,0,8,3,5,0,6,5,1,0,5,0,5,0
"330",1996,21,"San Diego State","Western Athletic","Pacific",0,11,8,3,0,8,6,2,0,6,6,0,0,5,2,3,0
"331",1996,23,"San José State","Western Athletic","Pacific",0,12,3,9,0,8,3,5,0,5,2,3,0,7,1,6,0
"332",1996,24,"Stanford","Pac-10","",0,12,7,5,0,8,5,3,0,6,4,2,0,5,2,3,0
"333",1996,25,"California","Pac-10","",0,12,6,6,0,8,3,5,0,6,4,2,0,5,2,3,0
"334",1996,26,"UCLA","Pac-10","",0,11,5,6,0,8,4,4,0,5,3,2,0,6,2,4,0
"335",1996,30,"USC","Pac-10","",0,12,6,6,0,8,3,5,0,5,3,2,0,7,3,4,0
"336",1996,36,"Colorado State","Western Athletic","Pacific",0,12,7,5,0,8,6,2,0,6,4,2,0,6,3,3,0
"337",1996,38,"Colorado","Big 12","North",0,12,10,2,0,8,7,1,0,6,5,1,0,5,4,1,0
"338",1996,43,"Yale","Ivy","",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"339",1996,52,"Florida State","ACC","",0,12,11,1,0,8,8,0,0,8,8,0,0,3,3,0,0
"340",1996,57,"Florida","SEC","East",0,13,12,1,0,9,9,0,0,7,7,0,0,4,3,1,0
"341",1996,59,"Georgia Tech","ACC","",0,11,5,6,0,8,4,4,0,6,4,2,0,5,1,4,0
"342",1996,61,"Georgia","SEC","East",0,11,5,6,0,8,3,5,0,6,3,3,0,5,2,3,0
"343",1996,62,"Hawai'i","Western Athletic","Pacific",0,12,2,10,0,8,1,7,0,8,2,6,0,4,0,4,0
"344",1996,66,"Iowa State","Big 12","North",0,11,2,9,0,8,1,7,0,6,2,4,0,5,0,5,0
"345",1996,68,"Boise State","Big West","",0,12,2,10,0,5,1,4,0,7,1,6,0,5,1,4,0
"346",1996,70,"Idaho","Big West","",0,11,6,5,0,5,3,2,0,5,5,0,0,6,1,5,0
"347",1996,77,"Northwestern","Big Ten","",0,12,9,3,0,8,7,1,0,5,5,0,0,6,4,2,0
"348",1996,84,"Indiana","Big Ten","",0,11,3,8,0,8,1,7,0,5,1,4,0,6,2,4,0
"349",1996,87,"Notre Dame","FBS Independents","",0,11,8,3,0,1,1,0,0,7,5,2,0,4,3,1,0
"350",1996,96,"Kentucky","SEC","East",0,11,4,7,0,8,3,5,0,6,4,2,0,5,0,5,0
"351",1996,97,"Louisville","Conference USA","",0,11,5,6,0,5,2,3,0,5,2,3,0,6,3,3,0
"352",1996,99,"LSU","SEC","West",0,12,10,2,0,8,6,2,0,7,6,1,0,4,3,1,0
"353",1996,103,"Boston College","Big East","",0,12,5,7,0,7,2,5,0,6,3,3,0,6,2,4,0
"354",1996,120,"Maryland","ACC","",0,11,5,6,0,8,3,5,0,5,4,1,0,6,1,5,0
"355",1996,127,"Michigan State","Big Ten","",0,12,6,6,0,8,5,3,0,6,5,1,0,5,1,4,0
"356",1996,130,"Michigan","Big Ten","",0,12,8,4,0,8,5,3,0,6,5,1,0,5,3,2,0
"357",1996,135,"Minnesota","Big Ten","",0,11,4,7,0,8,1,7,0,6,3,3,0,5,1,4,0
"358",1996,142,"Missouri","Big 12","North",0,11,5,6,0,8,3,5,0,6,3,3,0,5,2,3,0
"359",1996,145,"Ole Miss","SEC","West",0,11,5,6,0,8,2,6,0,6,3,3,0,5,2,3,0
"360",1996,150,"Duke","ACC","",0,11,0,11,0,8,0,8,0,5,0,5,0,6,0,6,0
"361",1996,151,"East Carolina","FBS Independents","",0,11,8,3,0,2,2,0,0,6,5,1,0,5,3,2,0
"362",1996,152,"NC State","ACC","",0,11,3,8,0,8,3,5,0,5,2,3,0,6,1,5,0
"363",1996,153,"North Carolina","ACC","",0,12,10,2,0,8,6,2,0,5,5,0,0,6,4,2,0
"364",1996,154,"Wake Forest","ACC","",0,11,3,8,0,8,1,7,0,6,3,3,0,5,0,5,0
"365",1996,158,"Nebraska","Big 12","North",0,13,11,2,0,9,8,1,0,6,6,0,0,5,4,1,0
"366",1996,164,"Rutgers","Big East","",0,11,2,9,0,7,1,6,0,5,2,3,0,6,0,6,0
"367",1996,166,"New Mexico State","Big West","",0,11,1,10,0,5,0,5,0,5,1,4,0,6,0,6,0
"368",1996,167,"New Mexico","Western Athletic","Mountain",0,11,6,5,0,8,3,5,0,6,4,2,0,5,2,3,0
"369",1996,183,"Syracuse","Big East","",0,12,9,3,0,7,6,1,0,6,4,2,0,5,4,1,0
"370",1996,189,"Bowling Green","Mid-American","",0,11,4,7,0,8,3,5,0,5,3,2,0,6,1,5,0
"371",1996,193,"Miami (OH)","Mid-American","",0,11,6,5,0,8,6,2,0,5,3,2,0,6,3,3,0
"372",1996,194,"Ohio State","Big Ten","",0,12,11,1,0,8,7,1,0,6,5,1,0,5,5,0,0
"373",1996,195,"Ohio","Mid-American","",0,12,6,6,0,8,5,3,0,4,3,1,0,8,3,5,0
"374",1996,197,"Oklahoma State","Big 12","South",0,11,5,6,0,8,2,6,0,7,5,2,0,4,0,4,0
"375",1996,201,"Oklahoma","Big 12","South",0,11,3,8,0,8,3,5,0,6,1,5,0,5,2,3,0
"376",1996,202,"Tulsa","Western Athletic","Mountain",0,11,4,7,0,8,2,6,0,5,2,3,0,6,2,4,0
"377",1996,204,"Oregon State","Pac-10","",0,11,2,9,0,8,1,7,0,6,2,4,0,5,0,5,0
"378",1996,213,"Penn State","Big Ten","",0,13,11,2,0,8,6,2,0,8,7,1,0,4,3,1,0
"379",1996,218,"Temple","Big East","",0,11,1,10,0,7,0,7,0,4,0,4,0,7,1,6,0
"380",1996,221,"Pittsburgh","Big East","",0,11,4,7,0,7,3,4,0,6,4,2,0,5,0,5,0
"381",1996,228,"Clemson","ACC","",0,12,7,5,0,8,6,2,0,6,5,1,0,5,2,3,0
"382",1996,235,"Memphis","Conference USA","",0,11,4,7,0,5,2,3,0,6,3,3,0,5,1,4,0
"383",1996,238,"Vanderbilt","SEC","East",0,11,2,9,0,8,0,8,0,6,1,5,0,5,1,4,0
"384",1996,239,"Baylor","Big 12","South",0,11,4,7,0,8,1,7,0,5,2,3,0,6,2,4,0
"385",1996,242,"Rice","Western Athletic","Mountain",0,11,7,4,0,8,6,2,0,5,4,1,0,6,3,3,0
"386",1996,245,"Texas A&M","Big 12","South",0,12,6,6,0,8,4,4,0,6,3,3,0,6,3,3,0
"387",1996,248,"Houston","Conference USA","",0,12,7,5,0,5,4,1,0,6,4,2,0,5,3,2,0
"388",1996,249,"North Texas","Big West","",0,11,5,6,0,5,3,2,0,6,3,3,0,5,2,3,0
"389",1996,251,"Texas","Big 12","South",0,13,8,5,0,9,7,2,0,6,5,1,0,5,2,3,0
"390",1996,252,"BYU","Western Athletic","Mountain",0,15,14,1,0,10,10,0,0,7,7,0,0,6,5,1,0
"391",1996,258,"Virginia","ACC","",0,12,7,5,0,8,5,3,0,6,5,1,0,5,2,3,0
"392",1996,259,"Virginia Tech","Big East","",0,12,10,2,0,7,6,1,0,7,7,0,0,4,3,1,0
"393",1996,264,"Washington","Pac-10","",0,12,9,3,0,8,7,1,0,6,6,0,0,5,3,2,0
"394",1996,265,"Washington State","Pac-10","",0,11,5,6,0,8,3,5,0,5,3,2,0,6,2,4,0
"395",1996,275,"Wisconsin","Big Ten","",0,13,8,5,0,8,3,5,0,6,4,2,0,6,3,3,0
"396",1996,277,"West Virginia","Big East","",0,12,8,4,0,7,4,3,0,6,4,2,0,5,4,1,0
"397",1996,278,"Fresno State","Western Athletic","Pacific",0,11,4,7,0,8,3,5,0,6,3,3,0,5,1,4,0
"398",1996,309,"Louisiana","FBS Independents","",0,11,5,6,0,4,3,1,0,5,4,1,0,6,1,5,0
"399",1996,328,"Utah State","Big West","",0,11,6,5,0,5,4,1,0,6,4,2,0,5,2,3,0
"400",1996,333,"Alabama","SEC","West",0,13,10,3,0,9,6,3,0,6,6,0,0,5,3,2,0
"401",1996,344,"Mississippi State","SEC","West",0,11,5,6,0,8,3,5,0,6,2,4,0,5,3,2,0
"402",1996,349,"Army","FBS Independents","",0,12,10,2,0,1,1,0,0,8,8,0,0,3,2,1,0
"403",1996,356,"Illinois","Big Ten","",0,11,2,9,0,8,1,7,0,6,2,4,0,5,0,5,0
"404",1996,2005,"Air Force","Western Athletic","Pacific",0,11,6,5,0,8,5,3,0,5,3,2,0,6,3,3,0
"405",1996,2006,"Akron","Mid-American","",0,11,4,7,0,8,3,5,0,5,3,2,0,6,1,5,0
"406",1996,2032,"Arkansas State","FBS Independents","",0,11,4,7,0,5,1,4,0,5,4,1,0,6,0,6,0
"407",1996,2050,"Ball State","Mid-American","",0,12,8,4,0,8,7,1,0,5,4,1,0,6,4,2,0
"408",1996,2116,"UCF","FBS Independents","",0,11,5,6,0,3,1,2,0,5,4,1,0,6,1,5,0
"409",1996,2117,"Central Michigan","Mid-American","",0,11,5,6,0,8,4,4,0,5,3,2,0,6,2,4,0
"410",1996,2132,"Cincinnati","Conference USA","",0,11,6,5,0,5,2,3,0,6,4,2,0,5,2,3,0
"411",1996,2199,"Eastern Michigan","Mid-American","",0,11,3,8,0,8,3,5,0,6,2,4,0,5,1,4,0
"412",1996,2294,"Iowa","Big Ten","",0,12,9,3,0,8,6,2,0,6,4,2,0,5,4,1,0
"413",1996,2305,"Kansas","Big 12","North",0,11,4,7,0,8,2,6,0,5,1,4,0,6,3,3,0
"414",1996,2306,"Kansas State","Big 12","North",0,12,9,3,0,8,6,2,0,6,5,1,0,5,4,1,0
"415",1996,2309,"Kent State","Mid-American","",0,11,2,9,0,8,1,7,0,4,2,2,0,7,0,7,0
"416",1996,2348,"Louisiana Tech","FBS Independents","",0,11,6,5,0,4,2,2,0,5,3,2,0,6,3,3,0
"417",1996,2390,"Miami","Big East","",0,12,9,3,0,7,6,1,0,6,3,3,0,5,5,0,0
"418",1996,2426,"Navy","FBS Independents","",0,12,9,3,0,2,0,2,0,4,4,0,0,7,4,3,0
"419",1996,2433,"UL Monroe","FBS Independents","",0,11,5,6,0,1,1,0,0,5,4,1,0,6,1,5,0
"420",1996,2439,"UNLV","Western Athletic","Pacific",0,12,1,11,0,9,1,8,0,6,1,5,0,6,0,6,0
"421",1996,2440,"Nevada","Big West","",0,12,9,3,0,5,4,1,0,5,5,0,0,6,3,3,0
"422",1996,2459,"Northern Illinois","FBS Independents","",0,11,1,10,0,3,1,2,0,5,0,5,0,6,1,5,0
"423",1996,2483,"Oregon","Pac-10","",0,11,6,5,0,8,3,5,0,6,4,2,0,5,2,3,0
"424",1996,2509,"Purdue","Big Ten","",0,11,3,8,0,8,2,6,0,6,3,3,0,5,0,5,0
"425",1996,2567,"SMU","Western Athletic","Mountain",0,11,5,6,0,8,4,4,0,5,3,2,0,6,2,4,0
"426",1996,2572,"Southern Miss","Conference USA","",0,11,8,3,0,5,4,1,0,4,4,0,0,7,4,3,0
"427",1996,2579,"South Carolina","SEC","East",0,11,6,5,0,8,4,4,0,6,3,3,0,5,3,2,0
"428",1996,2628,"TCU","Western Athletic","Mountain",0,11,4,7,0,8,3,5,0,5,2,3,0,6,2,4,0
"429",1996,2633,"Tennessee","SEC","East",0,12,10,2,0,8,7,1,0,7,6,1,0,4,3,1,0
"430",1996,2638,"UTEP","Western Athletic","Mountain",0,11,2,9,0,8,0,8,0,5,1,4,0,6,1,5,0
"431",1996,2641,"Texas Tech","Big 12","South",0,12,7,5,0,8,5,3,0,6,4,2,0,5,3,2,0
"432",1996,2649,"Toledo","Mid-American","",0,11,7,4,0,8,6,2,0,6,4,2,0,5,3,2,0
"433",1996,2655,"Tulane","Conference USA","",0,11,2,9,0,5,1,4,0,6,1,5,0,5,1,4,0
"434",1996,2711,"Western Michigan","Mid-American","",0,11,2,9,0,8,2,6,0,5,1,4,0,6,1,5,0
"435",1996,2751,"Wyoming","Western Athletic","Pacific",0,12,10,2,0,9,7,2,0,6,6,0,0,5,4,1,0
"436",1997,2,"Auburn","SEC","West",0,13,10,3,0,9,6,3,0,6,4,2,0,5,5,0,0
"437",1997,5,"UAB","FBS Independents","",0,11,5,6,0,3,2,1,0,4,3,1,0,7,2,5,0
"438",1997,8,"Arkansas","SEC","West",0,11,4,7,0,8,2,6,0,6,3,3,0,5,1,4,0
"439",1997,9,"Arizona State","Pac-10","",0,12,9,3,0,8,6,2,0,6,4,2,0,5,4,1,0
"440",1997,12,"Arizona","Pac-10","",0,12,7,5,0,8,4,4,0,6,5,1,0,5,1,4,0
"441",1997,21,"San Diego State","Western Athletic","Pacific",0,12,5,7,0,8,4,4,0,5,3,2,0,7,2,5,0
"442",1997,23,"San José State","Western Athletic","Pacific",0,11,4,7,0,8,4,4,0,5,2,3,0,6,2,4,0
"443",1997,24,"Stanford","Pac-10","",0,11,5,6,0,8,3,5,0,6,4,2,0,5,1,4,0
"444",1997,25,"California","Pac-10","",0,11,3,8,0,8,1,7,0,5,2,3,0,6,1,5,0
"445",1997,26,"UCLA","Pac-10","",0,12,10,2,0,8,7,1,0,6,5,1,0,5,4,1,0
"446",1997,30,"USC","Pac-10","",0,11,6,5,0,8,4,4,0,6,3,3,0,5,3,2,0
"447",1997,36,"Colorado State","Western Athletic","Pacific",0,13,11,2,0,9,8,1,0,5,4,1,0,6,5,1,0
"448",1997,38,"Colorado","Big 12","North",0,11,5,6,0,8,3,5,0,6,3,3,0,5,2,3,0
"449",1997,52,"Florida State","ACC","",0,12,11,1,0,8,8,0,0,5,5,0,0,6,5,1,0
"450",1997,57,"Florida","SEC","East",0,12,10,2,0,8,6,2,0,6,6,0,0,5,3,2,0
"451",1997,59,"Georgia Tech","ACC","",0,12,7,5,0,8,5,3,0,5,3,2,0,6,3,3,0
"452",1997,61,"Georgia","SEC","East",0,12,10,2,0,8,6,2,0,7,6,1,0,4,3,1,0
"453",1997,62,"Hawai'i","Western Athletic","Pacific",0,12,3,9,0,8,1,7,0,8,3,5,0,4,0,4,0
"454",1997,66,"Iowa State","Big 12","North",0,11,1,10,0,8,1,7,0,5,1,4,0,6,0,6,0
"455",1997,68,"Boise State","Big West","",0,11,4,7,0,5,3,2,0,5,2,3,0,6,2,4,0
"456",1997,70,"Idaho","Big West","",0,11,5,6,0,5,2,3,0,5,3,2,0,6,2,4,0
"457",1997,77,"Northwestern","Big Ten","",0,12,5,7,0,8,3,5,0,7,4,3,0,5,1,4,0
"458",1997,84,"Indiana","Big Ten","",0,11,2,9,0,8,1,7,0,6,2,4,0,5,0,5,0
"459",1997,87,"Notre Dame","FBS Independents","",0,13,7,6,0,1,1,0,0,6,4,2,0,6,3,3,0
"460",1997,96,"Kentucky","SEC","East",0,11,5,6,0,8,2,6,0,6,3,3,0,5,2,3,0
"461",1997,97,"Louisville","Conference USA","",0,11,1,10,0,6,0,6,0,6,1,5,0,5,0,5,0
"462",1997,99,"LSU","SEC","West",0,12,9,3,0,8,6,2,0,7,4,3,0,4,4,0,0
"463",1997,103,"Boston College","Big East","",0,11,4,7,0,7,3,4,0,6,3,3,0,5,1,4,0
"464",1997,120,"Maryland","ACC","",0,11,2,9,0,8,1,7,0,6,1,5,0,5,1,4,0
"465",1997,127,"Michigan State","Big Ten","",0,12,7,5,0,8,4,4,0,6,4,2,0,5,3,2,0
"466",1997,130,"Michigan","Big Ten","",0,12,12,0,0,8,8,0,0,7,7,0,0,4,4,0,0
"467",1997,135,"Minnesota","Big Ten","",0,12,3,9,0,8,1,7,0,6,2,4,0,6,1,5,0
"468",1997,142,"Missouri","Big 12","North",0,12,7,5,0,8,5,3,0,6,4,2,0,5,3,2,0
"469",1997,145,"Ole Miss","SEC","West",0,12,8,4,0,8,4,4,0,6,4,2,0,5,3,2,0
"470",1997,150,"Duke","ACC","",0,11,2,9,0,8,0,8,0,6,2,4,0,5,0,5,0
"471",1997,151,"East Carolina","Conference USA","",0,11,5,6,0,6,4,2,0,5,3,2,0,6,2,4,0
"472",1997,152,"NC State","ACC","",0,11,6,5,0,8,3,5,0,6,4,2,0,5,2,3,0
"473",1997,153,"North Carolina","ACC","",0,12,11,1,0,8,7,1,0,6,5,1,0,5,5,0,0
"474",1997,154,"Wake Forest","ACC","",0,11,5,6,0,8,3,5,0,5,3,2,0,6,2,4,0
"475",1997,158,"Nebraska","Big 12","North",0,13,13,0,0,9,9,0,0,6,6,0,0,5,5,0,0
"476",1997,164,"Rutgers","Big East","",0,11,0,11,0,7,0,7,0,5,0,5,0,6,0,6,0
"477",1997,166,"New Mexico State","Big West","",0,11,2,9,0,5,0,5,0,6,2,4,0,5,0,5,0
"478",1997,167,"New Mexico","Western Athletic","Mountain",0,13,9,4,0,9,6,3,0,6,5,1,0,5,4,1,0
"479",1997,183,"Syracuse","Big East","",0,13,9,4,0,7,6,1,0,7,6,1,0,5,3,2,0
"480",1997,189,"Bowling Green","Mid-American","East",0,11,3,8,0,8,3,5,0,4,2,2,0,7,1,6,0
"481",1997,193,"Miami (OH)","Mid-American","East",0,11,8,3,0,8,6,2,0,5,4,1,0,6,4,2,0
"482",1997,194,"Ohio State","Big Ten","",0,13,10,3,0,8,6,2,0,7,7,0,0,5,3,2,0
"483",1997,195,"Ohio","Mid-American","East",0,11,8,3,0,8,6,2,0,5,4,1,0,6,4,2,0
"484",1997,197,"Oklahoma State","Big 12","South",0,12,8,4,0,8,5,3,0,6,4,2,0,5,4,1,0
"485",1997,201,"Oklahoma","Big 12","South",0,12,4,8,0,8,2,6,0,6,3,3,0,6,1,5,0
"486",1997,202,"Tulsa","Western Athletic","Mountain",0,11,2,9,0,8,2,6,0,5,1,4,0,6,1,5,0
"487",1997,204,"Oregon State","Pac-10","",0,11,3,8,0,8,0,8,0,7,3,4,0,4,0,4,0
"488",1997,213,"Penn State","Big Ten","",0,12,9,3,0,8,6,2,0,6,5,1,0,5,4,1,0
"489",1997,218,"Temple","Big East","",0,11,3,8,0,7,3,4,0,5,3,2,0,6,0,6,0
"490",1997,221,"Pittsburgh","Big East","",0,12,6,6,0,7,4,3,0,5,3,2,0,6,3,3,0
"491",1997,228,"Clemson","ACC","",0,12,7,5,0,8,4,4,0,6,3,3,0,5,4,1,0
"492",1997,235,"Memphis","Conference USA","",0,11,4,7,0,6,2,4,0,6,4,2,0,5,0,5,0
"493",1997,238,"Vanderbilt","SEC","East",0,11,3,8,0,8,0,8,0,6,2,4,0,5,1,4,0
"494",1997,239,"Baylor","Big 12","South",0,11,2,9,0,8,1,7,0,5,1,4,0,6,1,5,0
"495",1997,242,"Rice","Western Athletic","Mountain",0,11,7,4,0,8,5,3,0,5,3,2,0,6,4,2,0
"496",1997,245,"Texas A&M","Big 12","South",0,13,9,4,0,9,6,3,0,6,6,0,0,5,3,2,0
"497",1997,248,"Houston","Conference USA","",0,11,3,8,0,6,2,4,0,5,1,4,0,6,2,4,0
"498",1997,249,"North Texas","Big West","",0,11,4,7,0,5,2,3,0,4,2,2,0,7,2,5,0
