"","ArchiveDate","Season","Preseason","TeamName","Seed","Event","ConfShort","AdjEM","RankAdjEM","AdjOE","RankAdjOE","AdjDE","RankAdjDE","AdjTempo","RankAdjTempo","AdjEMFinal","RankAdjEMFinal","AdjOEFinal","RankAdjOEFinal","AdjDEFinal","RankAdjDEFinal","AdjTempoFinal","RankAdjTempoFinal","RankChg","AdjEMChg","AdjTChg","season","DataThrough","Coach","Wins","Losses","Pythag","RankPythag","OE","RankOE","DE","RankDE","Tempo","RankTempo","Luck","RankLuck","SOS","RankSOS","SOSO","RankSOSO","SOSD","RankSOSD","NCSOS","RankNCSOS","APL_Off","RankAPL_Off","APL_Def","RankAPL_Def","ConfAPL_Off","RankConfAPL_Off","ConfAPL_Def","RankConfAPL_Def"
"69","2024-03-17",2024,"false","Princeton",0,NA,"Ivy",12.3304,66,117.013,29,104.683,144,64.9237,311,11.5785,69,116.717,29,105.138,150,65.5223,301,-3,-0.7519,0.5986,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2024-03-17",2024,"false","Kansas St.",0,NA,"B12",12.0792,69,108.447,138,96.3681,22,67.2529,187,11.5202,70,108.327,139,96.8067,25,67.6526,166,-1,-0.559,0.3997,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2024-03-17",2024,"false","Boston College",0,NA,"ACC",10.4939,75,113.227,67,102.733,108,67.0239,203,11.4399,71,113.878,55,102.438,101,66.9873,217,4,0.946,-0.0366,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2024-03-17",2024,"false","SMU",0,NA,"Amer",11.2344,71,111.252,88,100.017,59,67.4086,168,11.1278,72,111.888,80,100.76,77,67.7074,165,-1,-0.1066,0.2988,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2024-03-17",2024,"false","UNLV",0,NA,"MWC",10.8993,72,112.35,75,101.451,92,64.8809,313,10.8601,73,113.013,71,102.153,97,65.6234,294,-1,-0.0392,0.7425,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2024-03-17",2024,"false","North Texas",0,NA,"Amer",10.8755,73,109.663,108,98.7873,37,61.4329,360,10.8339,74,110.276,102,99.4419,52,61.8462,360,-1,-0.0416,0.4133,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2024-03-17",2024,"false","VCU",0,NA,"A10",10.3948,76,109.969,104,99.5738,50,65.2924,302,10.6943,75,109.21,121,98.5158,40,65.6373,292,1,0.2995,0.3449,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2024-03-17",2024,"false","Memphis",0,NA,"Amer",10.5453,74,113.058,70,102.513,105,71.4931,19,10.5866,76,113.154,68,102.568,104,71.6253,20,-2,0.0413,0.1322,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2024-03-17",2024,"false","Penn St.",0,NA,"B10",10.34,77,111.396,86,101.056,82,69.6775,60,10.4865,77,111.546,85,101.06,81,69.7809,68,0,0.1465,0.1034,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2024-03-17",2024,"false","Minnesota",0,NA,"B10",10.1544,79,114.06,49,103.905,128,66.5149,240,10.3944,78,113.601,58,103.207,115,66.6473,244,1,0.24,0.1324,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2024-03-17",2024,"false","Florida St.",0,NA,"ACC",9.5022,84,110.494,94,100.992,80,70.9908,31,10.2895,79,110.909,90,100.62,75,71.1251,33,5,0.7872,0.1343,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2024-03-17",2024,"false","Syracuse",0,NA,"ACC",9.283,87,111.037,89,101.754,95,70.5603,38,10.2602,80,111.655,83,101.395,85,70.7824,39,7,0.9772,0.2221,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2024-03-17",2024,"false","Samford",13,"NCAA","SC",9.7968,82,113.079,69,103.283,117,72.4492,14,10.0329,81,113.617,57,103.584,122,72.8415,8,1,0.2361,0.3923,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2024-03-17",2024,"false","UC Irvine",0,NA,"BW",10.3368,78,109.41,111,99.0735,41,68.3638,119,9.9729,82,109.527,110,99.5541,56,68.5582,119,-4,-0.3639,0.1944,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2024-03-17",2024,"false","Appalachian St.",0,NA,"SB",10.1223,80,108.264,141,98.1416,32,66.6929,228,9.8821,83,108.449,134,98.5668,41,67.0684,213,-3,-0.2402,0.3755,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2024-03-17",2024,"false","Georgia",0,NA,"SEC",9.0652,89,109.54,109,100.475,66,68.2776,125,9.8186,84,109.425,112,99.6062,58,68.9694,96,5,0.7534,0.6918,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2024-03-17",2024,"false","USC",0,NA,"P12",9.3991,85,110.321,99,100.922,76,68.0251,139,9.6331,85,110.483,98,100.85,78,68.1868,138,0,0.234,0.1617,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2024-03-17",2024,"false","Mississippi",0,NA,"SEC",9.3114,86,113.95,53,104.638,143,66.8288,218,9.3572,86,113.881,54,104.524,141,66.9446,223,0,0.0458,0.1158,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2024-03-17",2024,"false","South Florida",0,NA,"Amer",9.1378,88,110.41,95,101.272,86,67.9474,143,9.2603,87,110.955,89,101.695,91,68.1712,139,1,0.1225,0.2238,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2024-03-17",2024,"false","Duquesne",11,"NCAA","A10",9.0082,90,107.258,156,98.25,34,66.3755,248,9.1943,88,107.16,158,97.9654,31,66.2405,264,2,0.1862,-0.135,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2024-03-17",2024,"false","Richmond",0,NA,"A10",9.5996,83,107.45,153,97.8501,31,66.8065,219,9.0833,89,107.227,156,98.1435,34,66.8409,230,-6,-0.5162,0.0344,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2024-03-17",2024,"false","Yale",13,"NCAA","Ivy",9.878,81,111.457,85,101.579,93,64.4985,327,9.0736,90,110.877,91,101.803,93,64.9261,315,-9,-0.8044,0.4276,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2024-03-17",2024,"false","Indiana",0,NA,"B10",8.6673,93,109.761,106,101.093,83,68.4042,116,8.7373,91,109.849,105,101.112,84,68.5462,122,2,0.0699,0.142,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2024-03-17",2024,"false","Massachusetts",0,NA,"A10",8.6069,94,111.744,81,103.138,113,68.0656,135,8.5779,92,111.805,82,103.227,116,68.2577,136,2,-0.0289,0.1921,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2024-03-17",2024,"false","Loyola Chicago",0,NA,"A10",8.6911,92,105.61,189,96.9187,25,68.5658,106,8.3795,93,105.515,192,97.136,28,68.7449,110,-1,-0.3117,0.1791,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2024-03-17",2024,"false","Louisiana Tech",0,NA,"CUSA",8.3211,95,108.723,132,100.401,65,65.6278,278,8.3303,94,108.833,127,100.503,69,65.807,281,1,0.0093,0.1792,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2024-03-17",2024,"false","LSU",0,NA,"SEC",8.7248,91,110.098,102,101.373,91,69.5876,66,8.2564,95,110.469,99,102.212,99,69.8678,61,-4,-0.4684,0.2802,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2024-03-17",2024,"false","Miami FL",0,NA,"ACC",7.4469,101,110.803,91,103.356,118,68.4454,112,8.1676,96,111.218,88,103.05,112,68.6183,113,5,0.7208,0.1729,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2024-03-17",2024,"false","George Mason",0,NA,"A10",8.1832,96,109.506,110,101.323,89,63.5716,344,8.0915,97,109.55,108,101.459,88,63.7708,344,-1,-0.0917,0.1992,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2024-03-17",2024,"false","UCLA",0,NA,"P12",7.7073,97,107.235,157,99.5279,49,62.9462,352,7.9595,98,107.369,152,99.4091,50,63.1061,353,-1,0.2521,0.1599,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2024-03-17",2024,"false","Saint Joseph's",0,NA,"A10",7.5358,99,110.797,92,103.261,116,68.3186,122,7.693,99,110.572,94,102.879,108,68.5201,125,0,0.1572,0.2014,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2024-03-17",2024,"false","Rutgers",0,NA,"B10",7.4802,100,99.3063,297,91.826,4,67.7963,152,7.5574,100,99.3921,298,91.8347,5,67.9098,154,0,0.0772,0.1135,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2024-03-17",2024,"false","Charleston",13,"NCAA","CAA",7.5926,98,113.729,58,106.137,176,69.748,58,7.5166,101,113.912,53,106.395,179,70.2541,51,-3,-0.076,0.5061,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2024-03-17",2024,"false","St. Bonaventure",0,NA,"A10",7.4299,102,111.53,84,104.1,133,65.453,290,7.3292,102,111.6,84,104.271,137,65.6619,289,0,-0.1007,0.2089,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2024-03-17",2024,"false","Cornell",0,NA,"Ivy",7.1431,103,113.085,68,105.942,172,71.2374,26,7.1901,103,113.385,60,106.195,176,71.5188,23,0,0.047,0.2814,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2024-03-17",2024,"false","Vermont",13,"NCAA","AE",6.9725,104,107.109,161,100.137,61,63.2074,349,6.6064,104,106.522,170,99.9159,61,63.3007,350,0,-0.3661,0.0933,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2024-03-17",2024,"false","Stanford",0,NA,"P12",6.4194,105,110.37,98,103.951,129,69.4996,69,6.5733,105,110.484,97,103.91,128,69.687,71,0,0.1539,0.1874,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2024-03-17",2024,"false","UAB",12,"NCAA","Amer",5.8598,106,113.536,62,107.676,208,67.5767,159,6.4923,106,113.684,56,107.191,198,67.8477,158,0,0.6325,0.271,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2024-03-17",2024,"false","Seattle",0,NA,"WAC",4.5497,120,105.26,199,100.71,71,66.6851,229,6.4798,107,105.922,182,99.4425,53,66.9481,222,13,1.9301,0.263,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2024-03-17",2024,"false","Arkansas",0,NA,"SEC",5.8094,107,110.023,103,104.214,136,70.6953,36,5.8678,108,109.962,103,104.095,133,70.8422,38,-1,0.0584,0.1469,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2024-03-17",2024,"false","Santa Clara",0,NA,"WCC",5.6148,109,109.752,107,104.138,134,69.0237,86,5.6986,109,109.805,107,104.106,134,69.1871,85,0,0.0839,0.1634,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2024-03-17",2024,"false","Western Carolina",0,NA,"SC",5.674,108,109.241,116,103.567,122,66.7521,225,5.6839,110,109.232,119,103.548,120,66.9337,225,-2,0.0098,0.1816,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2024-03-17",2024,"false","Northern Iowa",0,NA,"MVC",5.5316,110,109.209,117,103.678,125,66.6018,234,5.5216,111,109.164,122,103.642,125,66.781,233,-1,-0.01,0.1792,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2024-03-17",2024,"false","UT Arlington",0,NA,"WAC",4.9124,117,109.121,121,104.209,135,70.9517,33,5.3849,112,109.54,109,104.156,136,71.0789,34,5,0.4725,0.1272,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2024-03-17",2024,"false","Hofstra",0,NA,"CAA",5.3324,113,108.515,136,103.183,115,65.5908,280,5.3468,113,108.478,133,103.131,113,65.7574,283,0,0.0144,0.1666,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2024-03-17",2024,"false","High Point",0,NA,"BSth",5.3994,112,115.909,35,110.51,262,68.4973,109,5.3255,114,115.812,36,110.486,260,68.7638,109,-2,-0.0739,0.2665,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2024-03-17",2024,"false","Belmont",0,NA,"MVC",5.3302,115,109.363,113,104.033,131,71.1408,28,5.3083,115,109.359,113,104.05,130,71.3132,29,0,-0.0219,0.1724,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2024-03-17",2024,"false","Morehead St.",14,"NCAA","OVC",5.4652,111,108.996,124,103.531,120,64.2091,335,5.1476,116,109.131,123,103.983,129,64.3143,337,-5,-0.3176,0.1052,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2024-03-17",2024,"false","Oklahoma St.",0,NA,"B12",5.3321,114,109.036,123,103.704,127,66.9907,210,4.8989,117,108.763,129,103.865,127,67.1666,205,-3,-0.4332,0.1759,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2024-03-17",2024,"false","Notre Dame",0,NA,"ACC",4.2348,126,102.844,244,98.6089,35,64.1828,336,4.8457,118,103.27,234,98.4243,39,64.3676,336,8,0.6109,0.1848,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2024-03-17",2024,"false","UNC Wilmington",0,NA,"CAA",4.8294,118,113.361,66,108.531,223,65.2029,303,4.7327,119,113.315,65,108.583,222,65.384,306,-1,-0.0967,0.1811,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2024-03-17",2024,"false","Charlotte",0,NA,"Amer",4.7403,119,108.757,131,104.017,130,62.3411,356,4.6519,120,108.706,131,104.054,131,62.5141,356,-1,-0.0884,0.173,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2024-03-17",2024,"false","California",0,NA,"P12",4.4905,123,108.994,126,104.504,141,68.3786,118,4.6388,121,109.049,126,104.41,139,68.5696,116,2,0.1483,0.191,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2024-03-17",2024,"false","Akron",14,"NCAA","MAC",4.9283,116,107.022,164,102.093,97,65.8677,268,4.5842,122,106.763,164,102.179,98,66.0453,271,-6,-0.3441,0.1776,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2024-03-17",2024,"false","Georgia Tech",0,NA,"ACC",3.7899,128,108.965,127,105.175,152,67.4459,167,4.4467,123,109.431,111,104.985,148,67.6301,168,5,0.6568,0.1842,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2024-03-17",2024,"false","Southern Illinois",0,NA,"MVC",4.5139,122,109.315,115,104.801,147,64.3609,332,4.4424,124,109.289,115,104.846,145,64.5262,333,-2,-0.0714,0.1653,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2024-03-17",2024,"false","Davidson",0,NA,"A10",4.2781,125,105.576,190,101.298,88,65.4987,286,4.2763,125,105.688,189,101.411,86,65.687,286,0,-0.0018,0.1883,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2024-03-17",2024,"false","Drexel",0,NA,"CAA",4.2952,124,108.333,140,104.038,132,64.4081,330,4.1681,126,108.278,141,104.11,135,64.5735,332,-2,-0.1271,0.1654,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2024-03-17",2024,"false","Arizona St.",0,NA,"P12",3.759,129,103.942,220,100.183,64,69.0336,84,3.9201,127,104.009,218,100.089,64,69.1854,86,2,0.1611,0.1518,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2024-03-17",2024,"false","Michigan",0,NA,"B10",3.822,127,110.529,93,106.707,181,67.3585,174,3.8959,128,110.57,95,106.674,182,67.4953,180,-1,0.0739,0.1368,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2024-03-17",2024,"false","Tarleton St.",0,NA,"WAC",2.8437,135,108.92,128,106.076,175,66.4345,246,3.7545,129,109.274,116,105.519,159,66.9949,216,6,0.9108,0.5604,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2024-03-17",2024,"false","UC San Diego",0,NA,"BW",4.5357,121,111.869,80,107.333,200,65.3017,300,3.7382,130,111.838,81,108.1,213,65.5818,298,-9,-0.7975,0.2801,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2024-03-17",2024,"false","Oakland",14,"NCAA","Horz",2.8061,137,108.614,135,105.808,166,66.6382,231,3.7263,131,109.314,114,105.587,161,66.4976,248,6,0.9202,-0.1406,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2024-03-17",2024,"false","Troy",0,NA,"SB",3.7175,130,107.208,158,103.49,119,69.5927,65,3.645,132,107.186,157,103.541,119,69.7823,67,-2,-0.0725,0.1896,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2024-03-17",2024,"false","Arkansas St.",0,NA,"SB",3.2965,131,113.61,60,110.313,259,67.7983,151,3.4012,133,113.382,61,109.981,251,68.0618,147,-2,0.1047,0.2635,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2024-03-17",2024,"false","Youngstown St.",0,NA,"Horz",2.9879,133,108.162,143,105.174,151,68.8034,95,3.0177,134,108.341,138,105.323,153,68.9861,94,-1,0.0298,0.1827,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2024-03-17",2024,"false","Western Kentucky",15,"NCAA","CUSA",3.0589,132,105.561,191,102.502,103,75.1174,1,2.9006,135,105.437,193,102.536,103,75.2612,1,-3,-0.1583,0.1438,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2024-03-17",2024,"false","Tulane",0,NA,"Amer",2.8086,136,110.822,90,108.013,213,72.6132,12,2.7288,136,110.754,92,108.025,211,72.7671,11,0,-0.0798,0.1539,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2024-03-17",2024,"false","Liberty",0,NA,"CUSA",2.7115,138,109.143,120,106.431,179,64.484,328,2.7253,137,109.218,120,106.493,180,64.6715,329,1,0.0138,0.1875,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2024-03-17",2024,"false","South Dakota St.",15,"NCAA","Sum",2.9863,134,108.674,134,105.688,163,67.8356,148,2.693,138,108.806,128,106.113,175,67.9649,153,-4,-0.2933,0.1293,"2023-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
